ArtistName,KeySignatureConfidence,TimeSignatureConfidence,Year,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6908,0.154,0.0,0.0,0.0,0.522,0.568,2.0,-10.446,0.0,0.0286,0.376,0.933,0.164,0.353,135.361,371387.0,4.0
5822,0.122,1.0,0.0,0.0,0.529,0.662,1.0,-8.69,1.0,0.0599,0.246,7.96e-05,0.0779,0.873,124.768,164976.0,4.0
13725,0.227,0.0,1995.0,25.0,0.523,0.806,11.0,-11.758,0.0,0.0515,0.000267,0.784,0.148,0.599,139.986,196667.0,4.0
1886,0.551,0.596,1998.0,1.0,0.726,0.953,0.0,-2.46,1.0,0.0463,0.0552,5.24e-06,0.139,0.822,125.818,203067.0,4.0
5425,0.08,1.0,2002.0,9.0,0.83,0.967,1.0,-7.284,1.0,0.144,0.0153,0.367,0.045,0.387,129.864,244507.0,4.0
6808,0.719,0.0,0.0,18.0,0.563,0.609,7.0,-9.14,1.0,0.0349,0.311,0.00126,0.207,0.857,155.071,144267.0,4.0
1998,0.726,0.0,2007.0,2.0,0.679,0.874,11.0,-4.549,0.0,0.0387,0.557,0.0038,0.213,0.59,134.933,178253.0,4.0
7056,0.99,0.852,2004.0,0.0,0.579,0.275,0.0,-14.094,1.0,0.0333,0.832,0.714,0.592,0.25,99.962,180396.0,4.0
4757,0.584,0.0,1979.0,3.0,0.565,0.962,5.0,-7.951,1.0,0.127,0.086,0.0,0.127,0.373,142.943,245227.0,4.0
830,0.248,0.0,0.0,0.0,0.76,0.504,9.0,-9.492,0.0,0.0616,0.000933,0.768,0.0608,0.174,131.991,462667.0,4.0
6356,0.716,0.75,2008.0,48.0,0.465,0.954,4.0,-4.536,1.0,0.0833,0.000532,2.79e-05,0.313,0.756,155.899,209707.0,4.0
900,0.906,0.0,0.0,0.0,0.504,0.624,6.0,-10.134,1.0,0.0275,0.168,0.588,0.0493,0.406,133.609,266733.0,4.0
9082,0.725,0.178,2009.0,35.0,0.533,0.45,7.0,-11.072,0.0,0.0308,0.604,0.115,0.126,0.307,127.851,232493.0,4.0
8145,0.46,0.295,2007.0,23.0,0.451,0.933,2.0,-4.145,0.0,0.0465,0.000494,0.00112,0.177,0.488,75.01,196213.0,4.0
367,0.193,0.0,2006.0,25.0,0.722,0.152,3.0,-11.219,1.0,0.0347,0.992,0.00203,0.102,0.491,112.811,132307.0,4.0
1466,0.122,1.0,0.0,0.0,0.822,0.804,2.0,-6.829,1.0,0.0529,0.00657,1.61e-06,0.0738,0.781,108.99,235773.0,4.0
6311,0.79,0.0,0.0,17.0,0.584,0.382,1.0,-14.116,1.0,0.0743,0.524,0.0,0.376,0.592,112.652,188400.0,4.0
495,0.682,1.0,2005.0,19.0,0.502,0.974,6.0,-2.371,1.0,0.0667,0.000221,9.41e-06,0.123,0.368,122.869,191960.0,4.0
12652,0.424,0.921,1990.0,6.0,0.609,0.723,5.0,-8.84,1.0,0.0565,0.779,0.0,0.522,0.873,99.412,135493.0,4.0
11064,0.464,0.48,2004.0,0.0,0.527,0.998,11.0,-3.693,0.0,0.483,0.0582,0.0831,0.199,0.0762,199.916,337133.0,4.0
2477,0.261,0.812,1999.0,23.0,0.336,0.913,11.0,-4.445,1.0,0.102,0.00864,0.00317,0.14,0.588,132.933,175373.0,4.0
2362,0.0,0.286,2005.0,8.0,0.299,0.146,8.0,-16.692,1.0,0.0442,0.841,0.835,0.0871,0.0332,127.375,131373.0,4.0
7019,0.349,0.53,0.0,2.0,0.652,0.466,10.0,-11.851,1.0,0.912,0.924,0.0,0.683,0.791,115.171,187840.0,5.0
6654,0.456,0.293,1999.0,1.0,0.37,0.218,7.0,-11.98,0.0,0.0382,0.62,0.0,0.114,0.258,91.332,265253.0,4.0
12534,0.756,0.0,1978.0,37.0,0.639,0.781,4.0,-10.676,1.0,0.0545,0.00901,0.000107,0.151,0.881,154.4,156933.0,4.0
4651,0.656,1.0,1997.0,18.0,0.508,0.407,0.0,-12.351,0.0,0.0426,0.0413,0.000147,0.169,0.309,100.388,73600.0,4.0
13537,0.284,0.408,1995.0,5.0,0.665,0.573,10.0,-11.69,0.0,0.0376,0.0533,0.65,0.0862,0.542,101.314,272933.0,4.0
3170,0.338,0.229,0.0,8.0,0.452,0.978,7.0,-4.375,1.0,0.0693,2.12e-05,0.79,0.146,0.127,125.971,277307.0,3.0
3355,0.552,0.341,1999.0,34.0,0.204,0.845,2.0,-5.357,1.0,0.0476,0.000179,1.39e-05,0.105,0.0733,147.47,363280.0,4.0
4133,0.162,1.0,0.0,4.0,0.712,0.86,2.0,-9.124,0.0,0.0662,0.27,1.7e-05,0.323,0.963,117.671,204867.0,4.0
10946,0.72,0.602,1976.0,30.0,0.579,0.544,4.0,-17.007,1.0,0.142,0.0685,0.0,0.269,0.961,164.025,131747.0,4.0
8900,0.544,0.133,2008.0,14.0,0.573,0.491,2.0,-11.307,1.0,0.0282,0.598,0.00912,0.117,0.86,120.868,294333.0,4.0
10198,0.388,1.0,1991.0,8.0,0.792,0.545,4.0,-13.776,0.0,0.111,0.032,0.521,0.0243,0.892,121.617,281733.0,4.0
1539,0.352,1.0,0.0,0.0,0.29,0.22,9.0,-12.263,1.0,0.0363,0.708,0.527,0.124,0.183,84.983,170125.0,5.0
12549,0.417,0.317,0.0,7.0,0.494,0.749,1.0,-12.895,1.0,0.102,0.299,0.0,0.513,0.902,166.229,167653.0,4.0
4604,0.0,0.671,1982.0,16.0,0.874,0.454,2.0,-9.904,1.0,0.119,0.125,5.95e-05,0.181,0.898,124.406,175027.0,4.0
7841,0.701,0.568,0.0,5.0,0.34,0.182,5.0,-12.397,1.0,0.0323,0.833,0.551,0.216,0.34,108.038,267307.0,4.0
6365,0.061,0.807,1996.0,72.0,0.611,0.47,4.0,-9.135,1.0,0.0356,0.579,0.0,0.581,0.97,85.527,134800.0,4.0
6015,0.8,0.665,1988.0,6.0,0.476,0.406,1.0,-9.918,1.0,0.0412,0.683,0.693,0.731,0.0759,120.799,196226.0,4.0
3777,0.879,0.0,0.0,33.0,0.643,0.911,6.0,-6.53,1.0,0.0667,0.601,3.82e-06,0.0777,0.968,94.247,130667.0,4.0
14067,0.254,0.818,1970.0,32.0,0.721,0.834,0.0,-8.358,1.0,0.227,0.0319,1.65e-05,0.0795,0.679,102.255,139200.0,4.0
13502,0.551,0.011,1997.0,3.0,0.439,0.409,1.0,-12.705,1.0,0.0304,0.9,0.91,0.11,0.39,92.184,277560.0,3.0
737,0.529,0.571,0.0,1.0,0.677,0.902,2.0,-6.406,1.0,0.0307,0.000245,5.17e-05,0.315,0.785,111.99,240373.0,4.0
932,0.443,0.168,2003.0,10.0,0.701,0.498,2.0,-17.036,1.0,0.0659,0.147,0.149,0.0786,0.811,104.69,284053.0,4.0
5992,0.078,0.519,2002.0,28.0,0.594,0.683,5.0,-7.752,1.0,0.0279,0.0339,7.61e-05,0.113,0.371,129.96,217760.0,4.0
10650,0.362,0.508,0.0,0.0,0.338,0.332,5.0,-8.617,1.0,0.0318,0.915,0.0,0.0961,0.247,76.953,195173.0,4.0
12473,0.035,0.531,1979.0,50.0,0.775,0.357,0.0,-11.522,1.0,0.0446,0.044,0.613,0.109,0.855,95.129,223398.0,4.0
11563,0.341,0.827,2006.0,4.0,0.423,0.0372,10.0,-26.683,0.0,0.0463,0.994,0.847,0.122,0.228,124.469,279640.0,4.0
14058,0.389,0.0,0.0,14.0,0.556,0.242,0.0,-11.649,1.0,0.0325,0.687,0.0179,0.206,0.439,83.989,154784.0,4.0
2616,0.358,0.0,0.0,10.0,0.421,0.846,4.0,-8.818,1.0,0.0332,0.00256,1.74e-05,0.319,0.712,105.771,229627.0,4.0
3765,0.545,0.641,0.0,0.0,0.816,0.588,11.0,-8.433,1.0,0.0699,0.0128,0.0,0.188,0.917,76.988,240907.0,4.0
10093,0.359,1.0,2009.0,7.0,0.505,0.166,0.0,-14.833,0.0,0.0349,0.855,1.23e-05,0.0971,0.211,171.855,209469.0,3.0
13740,0.041,1.0,0.0,12.0,0.387,0.55,1.0,-5.781,1.0,0.0382,0.112,0.868,0.0858,0.574,139.199,132493.0,4.0
11124,0.521,0.0,1999.0,16.0,0.561,0.674,0.0,-13.834,1.0,0.0351,0.325,0.000123,0.426,0.359,98.133,267932.0,4.0
11086,0.551,0.0,1970.0,18.0,0.496,0.434,0.0,-15.608,1.0,0.0316,0.612,0.284,0.184,0.797,165.971,226947.0,4.0
4763,0.755,0.0,1962.0,46.0,0.0791,0.1,7.0,-19.084,1.0,0.0401,0.468,0.911,0.103,0.0559,82.174,350493.0,4.0
14099,0.53,1.0,0.0,2.0,0.619,0.922,0.0,-3.73,0.0,0.0585,0.00177,8.28e-06,0.168,0.85,120.973,233081.0,4.0
13079,0.649,0.442,0.0,14.0,0.291,0.375,7.0,-12.852,0.0,0.0292,0.583,0.0,0.239,0.304,83.557,251983.0,3.0
14205,0.345,0.333,0.0,5.0,0.875,0.658,10.0,-9.773,0.0,0.294,0.0182,0.0,0.0568,0.758,90.008,221240.0,4.0
2184,0.48,0.094,1980.0,3.0,0.617,0.143,9.0,-25.64,0.0,0.0421,0.869,0.935,0.696,0.32,99.781,223827.0,4.0
8553,0.603,0.926,2005.0,1.0,0.431,0.856,4.0,-5.122,0.0,0.0439,7.8e-05,0.0135,0.384,0.352,155.927,318960.0,4.0
10900,0.509,0.0,2001.0,7.0,0.307,0.67,2.0,-9.606,0.0,0.031,0.344,0.831,0.11,0.815,136.711,230133.0,4.0
11065,0.0,0.694,1996.0,1.0,0.221,0.99,4.0,-8.831,0.0,0.308,0.126,0.0107,0.951,0.0305,98.954,222120.0,5.0
1294,0.47,0.79,0.0,35.0,0.659,0.714,8.0,-6.554,0.0,0.372,0.0209,0.0,0.191,0.635,143.988,327200.0,4.0
7328,0.196,0.316,0.0,0.0,0.642,0.164,5.0,-16.346,1.0,0.0371,0.0214,0.157,0.0691,0.425,148.206,135851.0,4.0
138,0.05,0.975,0.0,0.0,0.265,0.588,2.0,-8.558,1.0,0.0306,0.00107,0.000166,0.261,0.339,79.994,295445.0,4.0
2045,0.524,0.921,1998.0,21.0,0.474,0.494,2.0,-7.642,1.0,0.032,0.0723,0.0,0.0993,0.287,171.92,334227.0,4.0
8061,0.006,1.0,0.0,0.0,0.769,0.712,4.0,-12.373,0.0,0.0319,0.0729,8.18e-06,0.0411,0.942,122.792,283664.0,4.0
8523,0.33,1.0,0.0,0.0,0.45,0.661,8.0,-8.626,0.0,0.114,0.229,0.0057,0.176,0.251,99.069,313693.0,4.0
12833,0.509,0.411,1984.0,27.0,0.646,0.504,4.0,-14.614,0.0,0.0328,0.00114,1.39e-06,0.0938,0.654,128.494,237640.0,4.0
11564,0.821,1.0,2006.0,18.0,0.82,0.763,2.0,-5.682,1.0,0.0974,0.058,0.000139,0.0432,0.906,88.11,142987.0,4.0
654,0.413,0.736,0.0,4.0,0.292,0.0531,7.0,-23.778,0.0,0.0494,0.995,0.0041,0.0619,0.275,105.819,128733.0,3.0
669,0.448,0.049,2008.0,13.0,0.332,0.976,9.0,-4.504,0.0,0.0925,0.00043,0.421,0.169,0.35,91.946,262467.0,4.0
9196,0.768,0.465,2000.0,1.0,0.674,0.634,3.0,-8.448,1.0,0.0389,0.0245,0.464,0.109,0.271,114.008,204522.0,4.0
3577,0.004,0.139,1991.0,24.0,0.368,0.734,9.0,-10.441,0.0,0.0999,0.0592,0.00147,0.117,0.5,91.018,497173.0,4.0
4310,0.592,0.696,0.0,0.0,0.382,0.496,9.0,-10.177,0.0,0.0337,0.127,0.000971,0.229,0.308,114.046,332678.0,4.0
6924,0.256,0.45,2004.0,10.0,0.542,0.688,7.0,-6.447,0.0,0.0452,0.203,0.0033,0.152,0.922,164.721,271360.0,4.0
13956,0.606,0.464,2008.0,12.0,0.462,0.428,8.0,-7.999,0.0,0.0257,0.043,0.0329,0.131,0.15,97.952,181160.0,4.0
1502,0.779,0.692,0.0,0.0,0.602,0.725,11.0,-8.556,1.0,0.0497,0.00389,0.9,0.0712,0.25,135.003,283333.0,4.0
3320,0.493,0.717,2002.0,7.0,0.826,0.689,7.0,-5.581,1.0,0.169,0.162,0.0,0.714,0.745,139.967,250760.0,4.0
11708,0.618,0.509,2002.0,48.0,0.716,0.716,1.0,-7.611,1.0,0.0327,2.46e-05,0.0,0.0821,0.944,126.977,282293.0,4.0
4979,0.572,0.324,0.0,12.0,0.554,0.374,9.0,-10.822,0.0,0.0299,0.621,0.33,0.0523,0.14,132.143,210627.0,4.0
5795,0.193,0.0,2004.0,6.0,0.833,0.42,9.0,-12.117,0.0,0.102,0.233,0.0,0.199,0.177,98.887,112547.0,4.0
13486,0.0,0.226,2007.0,0.0,0.356,0.524,9.0,-13.624,0.0,0.0547,0.723,0.851,0.617,0.0712,122.581,93719.0,3.0
10800,0.001,0.0,0.0,0.0,0.589,0.558,5.0,-4.686,1.0,0.0564,0.424,0.0,0.13,0.679,89.004,25933.0,1.0
7693,0.178,0.02,2000.0,2.0,0.0883,0.911,11.0,-3.359,0.0,0.0662,1.64e-06,0.907,0.0641,0.0392,86.305,349213.0,4.0
717,0.035,0.695,1979.0,42.0,0.703,0.65,7.0,-9.212,1.0,0.0986,0.17,0.00478,0.191,0.702,98.144,417480.0,4.0
13248,0.213,0.951,2010.0,7.0,0.633,0.838,0.0,-6.456,1.0,0.0591,0.123,5.91e-06,0.921,0.493,99.916,159467.0,4.0
7474,0.154,0.058,0.0,8.0,0.285,0.765,7.0,-5.673,1.0,0.0316,0.00109,0.0104,0.69,0.496,137.946,306520.0,4.0
9469,0.697,0.0,1995.0,37.0,0.289,0.847,6.0,-13.065,0.0,0.0599,0.00208,0.00713,0.754,0.519,172.591,305714.0,4.0
3571,0.636,0.896,2004.0,24.0,0.276,0.972,10.0,-5.591,1.0,0.0922,3.19e-05,0.0291,0.0884,0.159,199.798,450867.0,4.0
12833,0.535,0.602,1987.0,42.0,0.542,0.691,7.0,-11.094,1.0,0.0366,0.162,0.000133,0.085,0.678,122.719,309360.0,4.0
531,0.507,0.591,1996.0,44.0,0.706,0.774,3.0,-6.761,1.0,0.0796,0.414,0.0,0.323,0.938,157.638,231200.0,4.0
5791,0.2,1.0,2002.0,23.0,0.572,0.778,5.0,-7.554,1.0,0.0524,0.599,0.574,0.104,0.197,129.91,331933.0,4.0
9637,0.045,0.58,0.0,0.0,0.479,0.438,9.0,-12.082,1.0,0.031,0.944,0.842,0.0852,0.166,106.577,551400.0,3.0
3392,0.43,0.0,1983.0,42.0,0.484,0.947,11.0,-5.475,1.0,0.0467,0.016,0.00142,0.0691,0.571,94.517,276373.0,4.0
14149,0.0,0.0,1985.0,21.0,0.37,0.949,11.0,-5.857,0.0,0.0701,0.000573,3.84e-06,0.907,0.503,155.443,188267.0,4.0
12803,0.643,1.0,0.0,0.0,0.654,0.986,7.0,-6.779,1.0,0.0721,0.0164,0.618,0.326,0.568,141.873,229520.0,4.0
10106,0.752,0.0,0.0,0.0,0.698,0.867,1.0,-5.466,0.0,0.0985,0.0777,0.0348,0.103,0.408,132.001,528509.0,4.0
5633,0.548,0.609,2009.0,6.0,0.78,0.465,7.0,-11.096,1.0,0.0422,0.0134,0.884,0.208,0.444,124.991,253197.0,4.0
6375,0.83,0.594,2007.0,43.0,0.666,0.552,0.0,-4.019,1.0,0.0327,0.268,0.0,0.0901,0.565,147.949,196867.0,4.0
2957,0.345,1.0,2004.0,19.0,0.326,0.588,0.0,-9.553,1.0,0.0511,0.228,0.825,0.186,0.445,178.41,421453.0,3.0
5972,1.0,0.733,2007.0,2.0,0.385,0.0985,9.0,-21.296,0.0,0.0413,0.991,0.925,0.0585,0.0731,120.006,391893.0,3.0
3107,0.495,0.974,0.0,7.0,0.452,0.829,9.0,-2.686,1.0,0.0516,0.157,0.0,0.127,0.582,76.961,220453.0,4.0
6465,0.853,0.0,1974.0,13.0,0.553,0.701,0.0,-8.514,1.0,0.146,0.221,0.000539,0.137,0.747,145.076,140520.0,4.0
5300,0.459,0.74,0.0,11.0,0.776,0.704,0.0,-9.493,1.0,0.0289,0.0569,0.0,0.041,0.652,109.793,254560.0,4.0
2418,0.747,0.0,0.0,6.0,0.54,0.349,11.0,-10.74,0.0,0.0317,0.204,1.98e-05,0.109,0.424,120.855,187826.0,4.0
4109,0.271,1.0,2006.0,15.0,0.207,0.366,7.0,-10.903,1.0,0.0289,0.507,0.00329,0.179,0.347,177.496,206573.0,3.0
8601,0.242,1.0,2006.0,25.0,0.353,0.659,6.0,-10.405,1.0,0.376,0.0033,0.000873,0.806,0.494,204.094,240680.0,4.0
7459,0.733,0.101,0.0,0.0,0.572,0.705,9.0,-8.721,1.0,0.0376,0.854,0.0,0.28,0.784,89.282,144227.0,4.0
3676,0.617,0.698,1998.0,8.0,0.46,0.345,10.0,-13.437,1.0,0.0424,0.348,0.0278,0.321,0.626,95.64,298667.0,4.0
611,0.265,0.421,1997.0,18.0,0.446,0.0721,2.0,-21.432,1.0,0.047,0.793,1.03e-06,0.203,0.324,120.077,55107.0,4.0
4751,0.519,0.718,1997.0,3.0,0.185,0.315,0.0,-15.525,1.0,0.0329,0.0519,0.398,0.217,0.0387,105.641,192733.0,5.0
3664,0.099,0.0,2004.0,40.0,0.368,0.96,8.0,-4.916,1.0,0.0874,0.000316,0.0835,0.0489,0.192,167.98,345787.0,4.0
449,0.186,1.0,0.0,23.0,0.831,0.502,10.0,-10.334,0.0,0.0491,0.0981,0.928,0.111,0.29,107.166,217293.0,4.0
5204,0.884,1.0,0.0,7.0,0.529,0.111,7.0,-18.244,1.0,0.032,0.675,0.0792,0.111,0.285,109.954,292373.0,4.0
8856,0.565,0.655,0.0,56.0,0.241,0.237,1.0,-12.201,1.0,0.0371,0.952,0.0,0.113,0.303,174.578,194987.0,3.0
904,0.04,0.325,2007.0,60.0,0.316,0.729,2.0,-5.931,0.0,0.0356,0.0203,8.99e-06,0.207,0.367,163.127,251533.0,4.0
8843,0.23,0.0,2005.0,11.0,0.226,0.996,0.0,-4.147,0.0,0.215,1.56e-05,0.252,0.181,0.0643,130.313,179320.0,4.0
9857,0.0,0.863,2001.0,3.0,0.627,0.558,11.0,-6.483,0.0,0.0265,0.392,0.839,0.669,0.42,104.062,269640.0,4.0
2182,0.048,0.651,0.0,1.0,0.361,0.3,6.0,-20.996,1.0,0.111,0.989,0.912,0.254,0.747,71.373,182831.0,4.0
11030,0.557,0.212,0.0,8.0,0.784,0.876,2.0,-11.778,1.0,0.0589,0.0573,0.0786,0.0598,0.909,121.23,328133.0,4.0
264,0.511,0.631,0.0,0.0,0.622,0.138,8.0,-17.264,1.0,0.0445,0.861,0.715,0.357,0.347,109.465,149440.0,4.0
7169,0.45,0.0,2003.0,19.0,0.51,0.392,9.0,-11.958,0.0,0.0331,0.397,3.96e-05,0.185,0.274,124.832,236480.0,4.0
5909,0.82,0.605,1992.0,44.0,0.386,0.18,7.0,-15.885,0.0,0.0317,0.935,0.0384,0.252,0.772,98.465,158667.0,4.0
5137,0.61,0.0,1995.0,1.0,0.476,0.888,10.0,-10.074,0.0,0.0596,0.0055,0.000525,0.124,0.313,92.904,185200.0,4.0
4134,0.519,0.0,0.0,20.0,0.367,0.822,9.0,-7.723,0.0,0.0605,0.000151,0.0272,0.423,0.414,94.23,167827.0,4.0
7725,0.468,0.5,0.0,2.0,0.629,0.453,7.0,-9.689,1.0,0.03,0.593,0.765,0.0848,0.757,117.134,189533.0,4.0
4981,0.003,0.771,0.0,0.0,0.697,0.615,7.0,-9.741,0.0,0.0301,0.245,2.56e-05,0.0619,0.303,122.002,214282.0,4.0
7961,0.063,0.734,0.0,1.0,0.674,0.915,5.0,-5.796,1.0,0.0485,0.169,3.49e-05,0.241,0.692,101.047,265800.0,4.0
9730,0.554,0.749,1994.0,3.0,0.716,0.49,1.0,-14.563,1.0,0.0502,0.418,0.256,0.127,0.614,89.13,210827.0,4.0
5882,0.638,1.0,2003.0,26.0,0.629,0.642,1.0,-8.133,0.0,0.0412,0.102,0.000911,0.109,0.485,80.17,233533.0,4.0
12088,0.109,0.0,0.0,0.0,0.735,0.54,3.0,-11.274,1.0,0.0492,0.579,0.0,0.0651,0.656,125.01,159883.0,4.0
11156,0.733,0.887,1992.0,1.0,0.129,0.158,9.0,-14.675,0.0,0.0375,0.768,0.00437,0.0891,0.0408,185.459,299067.0,5.0
8619,0.315,0.691,0.0,0.0,0.494,0.827,2.0,-11.895,1.0,0.0465,0.36,0.857,0.112,0.799,120.021,288693.0,4.0
6744,0.0,1.0,0.0,3.0,0.773,0.824,9.0,-5.287,0.0,0.0788,0.09,0.0,0.0424,0.861,115.024,223507.0,4.0
10045,0.237,1.0,2003.0,51.0,0.298,0.713,8.0,-7.861,1.0,0.0352,0.0627,0.859,0.142,0.48,121.309,269293.0,4.0
11576,0.4,0.0,0.0,28.0,0.67,0.419,9.0,-10.785,1.0,0.0479,0.651,6.9e-05,0.0699,0.5,73.213,229720.0,4.0
8222,0.033,0.694,0.0,0.0,0.486,0.671,3.0,-8.281,1.0,0.0277,0.00103,0.803,0.176,0.35,94.448,132093.0,4.0
8771,0.521,0.0,0.0,7.0,0.75,0.834,1.0,-8.692,1.0,0.0325,0.000432,0.947,0.0766,0.974,127.031,151600.0,4.0
64,0.136,0.718,1996.0,9.0,0.648,0.889,5.0,-5.173,1.0,0.0749,0.00603,2.35e-05,0.387,0.622,101.025,247027.0,4.0
11676,0.706,0.137,1998.0,10.0,0.215,0.941,9.0,-7.42,1.0,0.111,0.000589,0.242,0.117,0.376,170.088,228320.0,4.0
5548,0.966,0.0,2001.0,5.0,0.235,0.896,7.0,-7.202,1.0,0.0472,2.77e-05,0.21,0.292,0.379,171.838,230640.0,4.0
13902,0.706,0.127,1993.0,0.0,0.385,0.959,9.0,-5.833,1.0,0.0707,4.04e-05,0.165,0.0972,0.514,92.46,221107.0,4.0
13353,0.42,0.621,0.0,22.0,0.503,0.246,4.0,-13.627,0.0,0.0435,0.82,0.000124,0.0955,0.0919,96.909,178027.0,4.0
12850,0.0,0.0,1995.0,54.0,0.721,0.924,1.0,-8.282,1.0,0.0396,0.000683,0.00382,0.0817,0.694,130.947,244133.0,4.0
605,0.013,0.788,0.0,1.0,0.708,0.637,7.0,-11.792,1.0,0.0338,0.0446,3.9e-06,0.402,0.787,94.128,211867.0,4.0
12435,0.0,0.112,0.0,6.0,0.606,0.571,11.0,-14.555,1.0,0.0302,0.00358,0.573,0.0968,0.921,114.435,207067.0,4.0
13399,0.658,0.635,1993.0,0.0,0.38,0.342,4.0,-3.509,1.0,0.03,0.968,0.0,0.218,0.358,83.017,141000.0,3.0
10590,0.191,1.0,1973.0,8.0,0.571,0.732,0.0,-9.439,1.0,0.221,0.36,0.0,0.267,0.627,123.697,295133.0,4.0
8033,0.428,1.0,2008.0,0.0,0.818,0.538,0.0,-9.488,1.0,0.0593,0.00849,0.623,0.105,0.961,126.015,403747.0,4.0
11315,0.716,0.519,2003.0,55.0,0.575,0.813,2.0,-4.34,1.0,0.0318,0.000542,0.0032,0.131,0.422,118.161,181773.0,4.0
1448,0.848,0.802,1991.0,9.0,0.623,0.268,5.0,-12.777,1.0,0.0527,0.956,1.17e-05,0.111,0.796,150.135,167133.0,4.0
12557,0.052,0.963,2005.0,26.0,0.674,0.794,8.0,-6.433,1.0,0.0456,0.00834,0.268,0.0887,0.752,118.003,325987.0,4.0
10674,0.587,1.0,0.0,5.0,0.254,0.964,4.0,-4.197,0.0,0.166,0.000445,0.264,0.144,0.222,111.259,378827.0,4.0
794,0.023,0.468,2008.0,22.0,0.644,0.863,1.0,-7.531,0.0,0.0407,0.0955,8e-05,0.0927,0.624,99.981,242867.0,4.0
4044,0.4,0.815,0.0,15.0,0.607,0.784,5.0,-5.859,1.0,0.0264,0.122,0.0,0.21,0.662,139.987,269040.0,4.0
7517,0.098,0.0,0.0,27.0,0.746,0.735,0.0,-2.034,1.0,0.062,0.387,5.25e-05,0.0571,0.947,108.432,133640.0,3.0
8488,0.882,0.31,1997.0,21.0,0.688,0.82,4.0,-5.752,1.0,0.0316,0.039,5.47e-06,0.0739,0.478,115.582,184227.0,4.0
7724,0.801,0.544,0.0,20.0,0.589,0.307,6.0,-12.94,1.0,0.0277,0.595,0.00664,0.117,0.33,83.095,187907.0,4.0
8822,0.67,0.855,0.0,12.0,0.529,0.844,8.0,-7.555,0.0,0.0432,0.0407,0.183,0.119,0.562,166.049,242560.0,4.0
13484,0.396,0.648,0.0,0.0,0.73,0.89,7.0,-2.076,1.0,0.374,0.402,0.0,0.0278,0.964,190.017,245347.0,4.0
9915,0.072,0.468,2007.0,32.0,0.762,0.643,6.0,-10.488,1.0,0.0585,0.00617,0.909,0.0561,0.37,128.009,482500.0,3.0
12971,0.2,0.713,0.0,0.0,0.788,0.428,9.0,-8.257,1.0,0.044,0.208,0.0134,0.378,0.6,132.058,337267.0,4.0
877,0.549,0.46,2004.0,3.0,0.47,0.981,7.0,-4.071,0.0,0.0853,0.000236,1.13e-06,0.156,0.435,143.037,229307.0,4.0
1458,0.0,1.0,0.0,0.0,0.445,0.46,9.0,-5.983,0.0,0.188,0.709,0.0,0.204,0.648,85.312,30067.0,4.0
4226,0.429,0.764,2004.0,28.0,0.636,0.565,8.0,-7.713,1.0,0.181,0.0676,2.28e-06,0.117,0.826,107.988,276410.0,4.0
2923,0.92,0.0,0.0,26.0,0.148,0.0865,5.0,-21.967,1.0,0.0496,0.976,0.918,0.0883,0.0393,139.151,396400.0,4.0
4303,0.216,0.518,0.0,0.0,0.561,0.26,0.0,-8.889,1.0,0.0244,0.762,2.99e-05,0.091,0.178,96.005,176747.0,4.0
7712,0.12,0.929,0.0,0.0,0.612,0.805,10.0,-3.704,0.0,0.163,0.207,0.0,0.345,0.944,78.543,229253.0,4.0
7800,0.618,1.0,0.0,8.0,0.816,0.594,7.0,-13.453,1.0,0.235,0.00171,6.32e-06,0.209,0.213,156.858,383129.0,4.0
10923,0.019,0.0,1996.0,1.0,0.46,0.966,9.0,-4.896,1.0,0.0382,0.00166,0.867,0.247,0.0774,79.267,161960.0,4.0
13471,0.972,0.861,0.0,0.0,0.441,0.947,9.0,-3.832,1.0,0.0706,0.0504,0.599,0.0898,0.555,150.431,182827.0,4.0
11102,0.056,0.197,1994.0,7.0,0.322,0.873,11.0,-7.251,0.0,0.536,0.0314,1.69e-06,0.923,0.36,78.27,139427.0,4.0
13347,0.539,0.732,0.0,22.0,0.6,0.654,9.0,-11.158,1.0,0.0419,0.485,0.000328,0.284,0.762,118.312,144680.0,3.0
12657,0.28,0.0,1992.0,34.0,0.544,0.762,7.0,-5.855,1.0,0.035,0.147,1.62e-05,0.0963,0.692,75.619,287067.0,4.0
5306,0.555,0.081,0.0,1.0,0.38,0.57,5.0,-4.712,0.0,0.0463,0.59,0.0,0.124,0.444,76.849,266787.0,4.0
4350,1.0,0.604,1987.0,6.0,0.705,0.768,0.0,-8.206,1.0,0.0412,0.132,0.000577,0.382,0.684,126.835,244507.0,4.0
9142,0.3,0.558,2005.0,13.0,0.434,0.714,11.0,-8.964,0.0,0.148,0.324,0.0,0.044,0.941,78.0,265038.0,4.0
6459,0.713,0.865,2009.0,27.0,0.618,0.551,5.0,-11.182,0.0,0.197,0.0412,0.0,0.0758,0.697,92.725,293733.0,4.0
871,0.658,0.601,2010.0,21.0,0.762,0.632,11.0,-3.459,1.0,0.0959,0.0436,4.42e-05,0.122,0.794,102.994,200787.0,4.0
1162,0.565,0.283,0.0,14.0,0.479,0.434,0.0,-6.547,1.0,0.0244,0.148,0.0,0.128,0.216,142.525,223280.0,4.0
